bssid,ssid,signal_strength,channel,frequency,encryption,vendor,timestamp,is_rogue
00:ee:14:1b:c8:7d,WiFi_Free,-44.4,2,2417,,Unidentified,2025-12-07 16:07:47,1
ee:8a:6a:aa:34:90,Guest_Access,-44.5,3,2422,WEP,Suspicious,2025-12-07 16:07:47,1
d4:00:fe:13:c4:8d,Office_WiFi_441,-51.1,36,5180,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
29:67:3c:d6:f9:07,Access_69,-65.8,48,5240,WPA3,D-Link,2025-12-07 16:07:47,0
81:d2:9f:ac:4d:12,MainOffice_536,-50.9,36,5180,WPA2,Xiaomi,2025-12-07 16:07:47,0
2b:c2:86:70:66:ad,Corporate_152,-68.1,165,5825,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
72:b0:52:a0:43:bb,Router_527,-52.8,40,5200,WPA2,Apple,2025-12-07 16:07:47,0
e9:d5:68:3f:a4:bc,Corporate_477,-51.8,1,2412,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
f2:52:8f:ac:9a:f7,Guest_Access,-29.0,12,2467,,Generic,2025-12-07 16:07:47,1
55:36:20:b5:75:a9,Family_323,-77.6,40,5200,WPA2,Belkin,2025-12-07 16:07:47,0
46:a9:d3:e9:01:9e,Public_Net,-17.0,14,2477,Open,Public,2025-12-07 16:07:47,1
16:4c:cf:da:85:58,Unsecured,-16.2,7,2442,,Public,2025-12-07 16:07:47,1
fb:a7:46:7c:42:4c,Admin_778,-53.0,149,5745,WPA2,Belkin,2025-12-07 16:07:47,0
e4:b6:e7:a8:1b:10,Open_Network,-20.1,12,2467,,Open,2025-12-07 16:07:47,1
5e:5d:ca:9f:21:84,Private_248,-56.4,165,5825,WPA2,Huawei,2025-12-07 16:07:47,0
5b:b6:16:20:2f:9b,Unsecured,-15.4,13,2472,Open,Unknown,2025-12-07 16:07:47,1
d8:d4:98:1c:a3:f3,Secure_Network_222,-58.9,161,5805,WPA2,Meraki,2025-12-07 16:07:47,0
60:68:6c:cf:34:0d,Work_568,-68.8,153,5765,WPA2,Huawei,2025-12-07 16:07:47,0
77:12:f8:26:2e:7f,Router_833,-31.1,6,2437,WPA3,Ubiquiti,2025-12-07 16:07:47,0
1e:7d:9d:b9:d7:27,Guest_267,-46.6,1,2412,WPA2,Linksys,2025-12-07 16:07:47,0
e9:ae:ba:1b:72:e8,Admin_912,-45.2,153,5765,WPA3,Microsoft,2025-12-07 16:07:47,0
80:e2:c1:f7:7c:ad,Private_970,-53.0,153,5765,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
0e:b7:70:5b:b0:dd,Public_Access,-29.6,5,2432,WEP,Unidentified,2025-12-07 16:07:47,1
53:e1:eb:45:a5:61,Router_258,-56.4,36,5180,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
c8:4b:48:ab:8a:74,Connect_Here,-24.7,12,2467,WEP,Open,2025-12-07 16:07:47,1
bc:05:57:a7:d2:c8,Admin_676,-45.4,6,2437,WPA,Netgear,2025-12-07 16:07:47,0
22:8f:ba:b4:2d:24,Network_466,-56.7,11,2462,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
e2:8e:2d:54:0c:9e,Access_239,-52.2,44,5220,WPA2,Intel,2025-12-07 16:07:47,0
aa:72:e6:4f:39:93,Home_Network_801,-48.1,11,2462,WPA,Samsung,2025-12-07 16:07:47,0
aa:ae:ca:0e:59:63,Server_519,-56.9,44,5220,WPA2,ASUS,2025-12-07 16:07:47,0
15:b1:db:bd:23:ae,WLAN_714,-60.1,161,5805,WPA2,Google,2025-12-07 16:07:47,0
47:0d:6d:ef:1a:eb,LAN_69,-35.8,11,2462,WPA,Intel,2025-12-07 16:07:47,0
6c:f1:c0:ed:7c:31,Private_353,-46.1,149,5745,WPA,Qualcomm,2025-12-07 16:07:47,0
05:ab:0f:80:21:fb,Main_882,-61.3,36,5180,WPA,Ruckus,2025-12-07 16:07:47,0
5d:6b:94:3a:e4:07,Corporate_255,-38.2,11,2462,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
43:ce:12:14:ac:08,MainOffice_660,-50.5,1,2412,WPA,Zyxel,2025-12-07 16:07:47,0
e1:cd:fb:e6:cc:be,Private_914,-43.2,48,5240,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
d7:b9:f8:9e:22:95,Internet_Access,-18.4,7,2442,WEP,Anonymous,2025-12-07 16:07:47,1
b9:eb:4e:de:5a:8a,Main_13,-53.7,149,5745,WPA2,Meraki,2025-12-07 16:07:47,0
4e:c9:35:af:26:8d,Family_381,-58.1,165,5825,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
08:27:34:46:76:d2,Network_546,-47.3,149,5745,WPA3,Meraki,2025-12-07 16:07:47,0
11:42:26:16:c2:01,Open_Network,-47.2,10,2457,WEP,Demo,2025-12-07 16:07:47,1
57:34:e7:e9:a8:1b,Free_WiFi,-40.0,5,2432,,Suspicious,2025-12-07 16:07:47,1
43:67:01:81:06:ea,Guest_748,-57.8,40,5200,WPA3,ASUS,2025-12-07 16:07:47,0
0f:68:3d:02:aa:65,Main_721,-25.2,157,5785,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
91:89:87:9d:d4:7b,Access_930,-68.3,1,2412,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
81:c3:03:7a:e5:56,Open_WiFi,-26.0,5,2432,,Generic,2025-12-07 16:07:47,1
2e:81:e8:ad:55:85,Guest_315,-65.8,36,5180,WPA3,Apple,2025-12-07 16:07:47,0
6a:19:36:0f:f3:a8,Private_107,-67.0,161,5805,WPA2,Buffalo,2025-12-07 16:07:47,0
f4:b5:5e:d8:ca:d6,Admin_140,-34.4,6,2437,WPA2,Google,2025-12-07 16:07:47,0
21:79:83:0f:f1:73,Router_328,-37.3,1,2412,WPA3,Aruba,2025-12-07 16:07:47,0
a5:31:f0:cf:a8:16,Main_827,-27.5,40,5200,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
de:76:6f:84:42:4c,Company_615,-44.6,36,5180,WPA3,Xiaomi,2025-12-07 16:07:47,0
d6:83:8b:4c:dd:40,Main_566,-63.1,48,5240,WPA,Linksys,2025-12-07 16:07:47,0
62:1e:2f:da:93:7d,WLAN_23,-33.2,153,5765,WPA2,ASUS,2025-12-07 16:07:47,0
42:49:73:2a:30:ce,MainOffice_505,-53.5,36,5180,WPA3,Buffalo,2025-12-07 16:07:47,0
fd:44:f9:49:ef:b8,Staff_73,-44.8,44,5220,WPA2,Zyxel,2025-12-07 16:07:47,0
da:7d:e8:ce:33:46,Company_704,-52.0,6,2437,WPA3,Linksys,2025-12-07 16:07:47,0
fa:f1:8f:14:b3:1d,Free_Internet,-12.5,8,2447,WEP,Open,2025-12-07 16:07:47,1
69:72:4c:8e:3d:64,Secure_Network_15,-46.6,44,5220,WPA3,Zyxel,2025-12-07 16:07:47,0
7c:cd:98:bb:17:4a,Family_666,-39.7,1,2412,WPA3,Ruckus,2025-12-07 16:07:47,0
03:6b:e4:22:be:36,Access_144,-51.1,161,5805,WPA2,Samsung,2025-12-07 16:07:47,0
ef:8c:52:23:4f:e6,Work_581,-26.4,153,5765,WPA2/WPA3,Ubiquiti,2025-12-07 16:07:47,0
e6:6b:a3:83:c8:e1,MainOffice_939,-59.9,161,5805,WPA2,Netgear,2025-12-07 16:07:47,0
16:66:15:a1:9e:cb,Guest_734,-46.4,1,2412,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
53:47:7a:d4:78:2a,Main_681,-71.4,11,2462,WPA,Meraki,2025-12-07 16:07:47,0
2a:c4:cd:43:03:32,Server_860,-72.4,1,2412,WPA3,Meraki,2025-12-07 16:07:47,0
d0:70:47:da:66:02,Guest_785,-58.7,1,2412,WPA,Belkin,2025-12-07 16:07:47,0
78:e4:88:a8:9a:05,Corporate_959,-47.4,1,2412,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
52:93:62:f0:b0:e0,Router_638,-38.9,149,5745,WPA,TP-Link,2025-12-07 16:07:47,0
72:50:20:2a:5a:4d,Server_229,-56.7,1,2412,WPA2,Motorola,2025-12-07 16:07:47,0
65:a6:ce:ea:0a:42,Company_375,-31.7,36,5180,WPA,Motorola,2025-12-07 16:07:47,0
ef:17:34:9f:0b:9f,Office_WiFi_955,-58.0,161,5805,WPA2,Ubiquiti,2025-12-07 16:07:47,0
6d:a3:10:c2:1f:b9,Server_40,-76.4,11,2462,WPA,D-Link,2025-12-07 16:07:47,0
b6:55:48:3d:28:bc,Home_Network_107,-41.9,1,2412,WPA2,Xiaomi,2025-12-07 16:07:47,0
97:2e:2c:97:cd:2d,Network_528,-57.3,11,2462,WPA,Belkin,2025-12-07 16:07:47,0
0f:cf:6c:12:85:f1,Secure_Network_270,-70.6,165,5825,WPA2,TP-Link,2025-12-07 16:07:47,0
2f:56:38:3c:dc:18,Secure_Network_966,-30.4,48,5240,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
19:32:cc:8c:76:0a,Admin_168,-54.4,165,5825,WPA3,Buffalo,2025-12-07 16:07:47,0
3b:4d:0d:54:2c:68,Corporate_506,-56.8,40,5200,WPA3,ASUS,2025-12-07 16:07:47,0
4f:40:49:c1:88:1b,MainOffice_489,-42.4,11,2462,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
bb:55:bc:93:6b:23,Main_659,-42.6,11,2462,WPA2,D-Link,2025-12-07 16:07:47,0
bd:47:b8:25:a3:bd,Network_353,-53.8,36,5180,WPA3,TP-Link,2025-12-07 16:07:47,0
f0:64:a1:d9:82:45,Home_Network_644,-45.3,48,5240,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
d7:82:fe:00:3a:cf,Corporate_276,-44.7,157,5785,WPA2,Qualcomm,2025-12-07 16:07:47,0
3d:44:f7:90:cf:05,LAN_433,-47.3,11,2462,WPA3,TP-Link,2025-12-07 16:07:47,0
de:3f:61:b4:61:90,LAN_448,-37.6,40,5200,WPA2,Cisco,2025-12-07 16:07:47,0
1d:a0:41:04:60:e8,Home_Network_93,-47.5,11,2462,WPA,Linksys,2025-12-07 16:07:47,0
f1:e1:d8:dd:4f:f6,Router_974,-60.7,48,5240,WPA,Cisco,2025-12-07 16:07:47,0
a1:a0:07:90:6a:49,Admin_264,-53.0,48,5240,WPA2,Google,2025-12-07 16:07:47,0
cd:ed:e0:d5:24:ad,LAN_772,-53.9,44,5220,WPA,Xiaomi,2025-12-07 16:07:47,0
0f:78:f4:f8:33:04,Private_387,-22.4,40,5200,WPA2,Ubiquiti,2025-12-07 16:07:47,0
44:a8:af:0a:e6:89,Server_745,-69.0,11,2462,WPA,Amazon,2025-12-07 16:07:47,0
22:2d:7b:e3:41:8b,WLAN_258,-43.5,6,2437,WPA3,Cisco,2025-12-07 16:07:47,0
8b:12:e3:bd:d2:17,WLAN_768,-51.0,1,2412,WPA2,Netgear,2025-12-07 16:07:47,0
60:23:8e:d8:54:9d,Guest_395,-69.0,157,5785,WPA3,Aruba,2025-12-07 16:07:47,0
c9:63:fb:a2:1c:b8,Guest_552,-59.3,161,5805,WPA2,Samsung,2025-12-07 16:07:47,0
4c:7b:9f:8b:14:0f,Company_864,-62.0,40,5200,WPA,Apple,2025-12-07 16:07:47,0
fa:80:9c:40:37:e5,Free_Internet,-17.4,14,2477,Open,Anonymous,2025-12-07 16:07:47,1
06:46:90:be:f8:d2,Server_99,-41.3,157,5785,WPA2/WPA3,D-Link,2025-12-07 16:07:47,0
4b:10:cb:44:82:ae,Free_Net,-26.3,13,2472,Open,Demo,2025-12-07 16:07:47,1
7a:e2:a7:2f:f2:e3,Work_785,-41.4,149,5745,WPA,Meraki,2025-12-07 16:07:47,0
19:29:2d:8d:10:06,Company_716,-33.7,6,2437,WPA,Apple,2025-12-07 16:07:47,0
04:b4:f2:00:fa:7e,LAN_998,-52.7,6,2437,WPA3,Intel,2025-12-07 16:07:47,0
32:bc:b7:1f:cb:8d,Guest_223,-54.1,149,5745,WPA3,Ruckus,2025-12-07 16:07:47,0
df:10:a7:fb:90:aa,Admin_852,-69.1,1,2412,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
01:2e:c2:b4:3c:3c,Work_588,-34.5,40,5200,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
72:67:7d:64:64:e4,Open_WiFi,-17.9,10,2457,,Unidentified,2025-12-07 16:07:47,1
f3:31:e0:e7:a3:22,Company_804,-51.4,153,5765,WPA,Ruckus,2025-12-07 16:07:47,0
93:22:40:85:6c:d5,Internet_Access,-38.5,7,2442,Open,Test,2025-12-07 16:07:47,1
aa:ff:87:ae:3b:00,Work_232,-50.5,40,5200,WPA,Huawei,2025-12-07 16:07:47,0
1d:26:cf:ba:51:0f,Router_44,-46.5,157,5785,WPA,Motorola,2025-12-07 16:07:47,0
02:83:bd:bd:a5:ae,Main_291,-76.9,153,5765,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
51:c5:5d:d5:85:6f,Network_349,-47.7,153,5765,WPA3,Linksys,2025-12-07 16:07:47,0
04:6f:2d:ba:e9:a2,Guest_Access,-19.9,2,2417,WEP,Public,2025-12-07 16:07:47,1
cb:1b:70:dd:eb:1d,Office_WiFi_880,-52.9,48,5240,WPA,ASUS,2025-12-07 16:07:47,0
c4:40:55:d1:f6:c7,WiFi_Free,-19.7,9,2452,WEP,Free,2025-12-07 16:07:47,1
40:17:81:cc:18:ec,Free_Internet,-21.2,2,2417,WEP,Public,2025-12-07 16:07:47,1
d1:96:b4:cb:0f:3a,Work_461,-47.6,1,2412,WPA2/WPA3,Google,2025-12-07 16:07:47,0
3e:18:76:8a:97:9b,Company_116,-23.2,48,5240,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
0e:c7:78:ef:2d:f2,Family_101,-55.8,40,5200,WPA3,ASUS,2025-12-07 16:07:47,0
df:6d:fa:57:75:0e,Network_999,-44.0,161,5805,WPA,Qualcomm,2025-12-07 16:07:47,0
3e:fa:73:0b:f5:8c,Home_Network_377,-44.1,6,2437,WPA2,Linksys,2025-12-07 16:07:47,0
67:88:0c:8b:60:78,Secure_Network_673,-64.0,40,5200,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
7b:f0:11:a5:9e:e7,Private_252,-35.6,149,5745,WPA,Ubiquiti,2025-12-07 16:07:47,0
d4:93:0c:75:a9:af,LAN_138,-55.2,44,5220,WPA2,Samsung,2025-12-07 16:07:47,0
bc:16:22:6f:d2:9a,Secure_Network_226,-49.6,161,5805,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
43:7d:23:3a:c8:f4,Secure_Network_679,-61.5,165,5825,WPA2,D-Link,2025-12-07 16:07:47,0
58:a2:cb:4d:cc:7e,MainOffice_352,-32.6,157,5785,WPA,Microsoft,2025-12-07 16:07:47,0
57:1e:52:0b:4f:26,Unlimited_WiFi,-28.1,10,2457,,Demo,2025-12-07 16:07:47,1
ed:e7:4e:48:c5:d6,Guest_477,-49.9,44,5220,WPA,Huawei,2025-12-07 16:07:47,0
ff:9d:f5:c7:9b:93,WLAN_955,-56.5,149,5745,WPA2,Motorola,2025-12-07 16:07:47,0
64:e7:59:b2:d5:95,Public_Access,-22.5,5,2432,WEP,Guest,2025-12-07 16:07:47,1
16:58:76:ab:8e:21,Private_534,-29.0,165,5825,WPA2,Zyxel,2025-12-07 16:07:47,0
eb:f0:1f:ab:b8:98,Network_784,-59.8,157,5785,WPA,Huawei,2025-12-07 16:07:47,0
89:d2:bb:11:13:f7,Home_Network_435,-43.6,157,5785,WPA,Buffalo,2025-12-07 16:07:47,0
ec:6e:ec:2d:61:11,Network_140,-42.1,157,5785,WPA2,TP-Link,2025-12-07 16:07:47,0
0d:83:f1:17:35:30,Public_Network,-31.0,10,2457,Open,Test,2025-12-07 16:07:47,1
f7:52:9c:aa:ea:5b,Free_Access,-22.3,4,2427,,Test,2025-12-07 16:07:47,1
00:d7:f9:fb:85:81,Home_Network_667,-71.3,44,5220,WPA2,ASUS,2025-12-07 16:07:47,0
bc:fc:64:7d:4d:03,WLAN_578,-31.0,165,5825,WPA3,Huawei,2025-12-07 16:07:47,0
33:36:33:92:b0:d2,Main_116,-42.9,11,2462,WPA3,Google,2025-12-07 16:07:47,0
7e:9d:23:3c:10:87,Guest_519,-40.2,11,2462,WPA3,Meraki,2025-12-07 16:07:47,0
c5:91:81:4c:aa:29,Network_809,-62.7,6,2437,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
f1:55:e3:01:f1:46,Admin_346,-28.4,11,2462,WPA2,TP-Link,2025-12-07 16:07:47,0
60:cf:90:d4:f4:84,Network_388,-41.7,44,5220,WPA,Linksys,2025-12-07 16:07:47,0
53:c7:c1:70:86:28,Server_904,-61.3,48,5240,WPA,Buffalo,2025-12-07 16:07:47,0
3f:ff:e9:d3:d2:b4,Router_380,-39.5,1,2412,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
6a:cd:f3:d5:46:b7,Secure_Network_490,-40.1,165,5825,WPA3,Ubiquiti,2025-12-07 16:07:47,0
36:7c:86:4a:10:9f,Free_Connection,-13.5,4,2427,WEP,Public,2025-12-07 16:07:47,1
12:f6:09:b9:a6:9b,Router_445,-52.6,48,5240,WPA2/WPA3,Google,2025-12-07 16:07:47,0
7f:27:36:00:0f:19,Server_492,-38.6,157,5785,WPA2/WPA3,Intel,2025-12-07 16:07:47,0
b7:f9:2b:e0:61:47,Company_677,-54.9,40,5200,WPA,ASUS,2025-12-07 16:07:47,0
68:5c:15:7d:c0:27,Public_Access,-33.3,10,2457,Open,Public,2025-12-07 16:07:47,1
02:6d:69:8e:20:34,Company_756,-64.4,149,5745,WPA,Aruba,2025-12-07 16:07:47,0
e5:00:43:96:7c:c0,Office_WiFi_843,-47.1,36,5180,WPA,Microsoft,2025-12-07 16:07:47,0
c7:79:93:18:c3:c6,Guest_368,-24.2,6,2437,WPA3,Microsoft,2025-12-07 16:07:47,0
ba:05:e0:da:48:f4,Private_752,-39.0,161,5805,WPA,Huawei,2025-12-07 16:07:47,0
57:86:68:c2:a0:b8,Open_Network,-17.7,5,2432,WEP,Generic,2025-12-07 16:07:47,1
7c:56:c2:56:47:89,WLAN_13,-58.8,48,5240,WPA,Linksys,2025-12-07 16:07:47,0
e9:1a:f9:1d:bd:0e,Staff_269,-36.3,153,5765,WPA3,Huawei,2025-12-07 16:07:47,0
5f:31:b9:3d:ee:a1,Public_Network,-18.0,9,2452,Open,Unidentified,2025-12-07 16:07:47,1
28:1c:e4:7e:7d:83,Network_975,-50.8,153,5765,WPA2,Motorola,2025-12-07 16:07:47,0
e4:f2:5c:c0:0b:6a,Home_Network_146,-59.3,157,5785,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
98:a0:7c:64:62:cc,Open_Network,-37.3,5,2432,Open,Guest,2025-12-07 16:07:47,1
44:6b:cf:94:84:14,Family_195,-61.5,165,5825,WPA,Belkin,2025-12-07 16:07:47,0
3f:45:fb:2e:aa:72,LAN_737,-61.0,161,5805,WPA,Intel,2025-12-07 16:07:47,0
3d:d4:c3:95:34:d2,Guest_204,-44.9,157,5785,WPA,Intel,2025-12-07 16:07:47,0
ac:41:86:d3:78:1f,Public_Network,-56.7,9,2452,,Test,2025-12-07 16:07:47,1
4e:db:07:c1:22:18,Office_WiFi_581,-71.3,165,5825,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
6b:b3:db:54:47:69,Secure_Network_883,-68.2,149,5745,WPA2,Buffalo,2025-12-07 16:07:47,0
00:ed:95:7b:a2:36,Access_88,-61.0,44,5220,WPA3,Cisco,2025-12-07 16:07:47,0
87:5b:de:24:f1:55,Network_497,-62.2,40,5200,WPA2,D-Link,2025-12-07 16:07:47,0
1e:e4:01:40:e8:44,Public_Access,-4.6,3,2422,,Open,2025-12-07 16:07:47,1
64:80:4f:97:35:d6,Free_Connection,-19.9,14,2477,Open,Anonymous,2025-12-07 16:07:47,1
21:95:f1:44:3e:8c,Router_331,-60.0,48,5240,WPA2,Meraki,2025-12-07 16:07:47,0
4a:9c:aa:b5:a1:e6,LAN_956,-61.9,149,5745,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
6a:bf:61:82:b6:22,Network_737,-37.8,1,2412,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
eb:24:a3:c3:bb:dc,Guest_652,-61.4,149,5745,WPA3,Samsung,2025-12-07 16:07:47,0
da:23:b3:2d:40:0f,Work_741,-47.4,36,5180,WPA3,Google,2025-12-07 16:07:47,0
7c:1a:04:02:f0:79,Corporate_795,-41.8,157,5785,WPA,Aruba,2025-12-07 16:07:47,0
be:ea:2b:30:44:c9,Corporate_944,-73.4,153,5765,WPA,Qualcomm,2025-12-07 16:07:47,0
2d:d5:f6:26:58:7c,Network_4,-33.7,165,5825,WPA2,Buffalo,2025-12-07 16:07:47,0
8a:52:23:df:76:cb,Open_WiFi,-24.3,8,2447,Open,Test,2025-12-07 16:07:47,1
65:db:5f:4a:95:a4,Public_WiFi,-33.8,9,2452,Open,Free,2025-12-07 16:07:47,1
9a:3f:10:79:1c:b1,Access_777,-51.2,153,5765,WPA3,Netgear,2025-12-07 16:07:47,0
47:97:61:b9:a4:68,Main_613,-41.1,161,5805,WPA3,Amazon,2025-12-07 16:07:47,0
e3:25:29:a4:4b:21,Access_491,-46.9,48,5240,WPA2,Xiaomi,2025-12-07 16:07:47,0
59:90:1b:df:a7:f4,MainOffice_465,-50.4,149,5745,WPA3,Netgear,2025-12-07 16:07:47,0
84:d8:9e:68:8b:d1,Family_46,-35.2,11,2462,WPA3,Amazon,2025-12-07 16:07:47,0
3c:cb:d9:d4:3d:d9,Free_WiFi,-30.4,14,2477,Open,Generic,2025-12-07 16:07:47,1
20:ba:36:26:7b:c3,Secure_Network_552,-60.6,36,5180,WPA2,Microsoft,2025-12-07 16:07:47,0
37:8c:e6:59:87:b2,Secure_Network_763,-58.2,36,5180,WPA,Microsoft,2025-12-07 16:07:47,0
b5:32:90:0b:f9:56,Public_Net,-35.5,2,2417,WEP,Demo,2025-12-07 16:07:47,1
98:a9:86:95:71:9d,WLAN_945,-57.3,48,5240,WPA,Buffalo,2025-12-07 16:07:47,0
e4:65:06:24:dd:b9,Public_WiFi,-29.6,12,2467,Open,Test,2025-12-07 16:07:47,1
00:6d:b0:41:fe:08,Router_991,-58.0,165,5825,WPA,Linksys,2025-12-07 16:07:47,0
35:dc:f3:ed:cd:48,Server_233,-57.5,153,5765,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
84:14:c3:74:ab:2c,Home_Network_248,-72.4,157,5785,WPA2,Huawei,2025-12-07 16:07:47,0
81:ac:93:f5:ae:7d,Office_WiFi_733,-48.3,1,2412,WPA,Motorola,2025-12-07 16:07:47,0
e5:14:50:3c:72:d2,Server_286,-41.3,40,5200,WPA,Motorola,2025-12-07 16:07:47,0
42:81:c3:02:a8:2f,Office_WiFi_930,-40.9,157,5785,WPA2/WPA3,Linksys,2025-12-07 16:07:47,0
59:37:5d:b6:c3:e5,Public_Connection,-11.1,4,2427,WEP,Test,2025-12-07 16:07:47,1
60:48:6a:ba:60:c4,Access_738,-35.1,165,5825,WPA,Samsung,2025-12-07 16:07:47,0
17:a6:1c:96:b7:bf,Work_455,-56.4,165,5825,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
14:d7:17:b6:7d:02,Home_Network_72,-33.5,165,5825,WPA2,Google,2025-12-07 16:07:47,0
04:92:de:5e:a1:20,Work_362,-53.4,149,5745,WPA,Belkin,2025-12-07 16:07:47,0
3e:c9:bf:36:a5:4e,Private_694,-34.7,44,5220,WPA2,Zyxel,2025-12-07 16:07:47,0
22:10:7b:d4:f8:d3,Staff_228,-32.6,153,5765,WPA2,Cisco,2025-12-07 16:07:47,0
57:7d:53:ec:c2:8a,LAN_687,-31.0,165,5825,WPA2,Amazon,2025-12-07 16:07:47,0
2c:1d:2d:94:42:c7,Staff_18,-64.1,44,5220,WPA2,Cisco,2025-12-07 16:07:47,0
9b:8e:74:61:f9:ff,Home_Network_203,-53.7,149,5745,WPA,Cisco,2025-12-07 16:07:47,0
56:15:3c:2f:90:71,Server_518,-69.3,149,5745,WPA2,Amazon,2025-12-07 16:07:47,0
28:6f:b2:cd:7d:6b,Access_211,-45.5,48,5240,WPA3,Huawei,2025-12-07 16:07:47,0
77:e1:bf:e0:05:58,Private_165,-47.7,149,5745,WPA2/WPA3,Samsung,2025-12-07 16:07:47,0
a6:fb:92:63:d0:fa,Home_Network_594,-34.9,44,5220,WPA,Intel,2025-12-07 16:07:47,0
4b:f0:c3:56:4e:34,Admin_237,-48.1,44,5220,WPA3,Zyxel,2025-12-07 16:07:47,0
3b:74:be:34:3b:7e,Office_WiFi_95,-54.7,165,5825,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
ac:99:ce:e6:a7:23,Guest_Access,-24.9,2,2417,Open,Suspicious,2025-12-07 16:07:47,1
41:15:9d:ba:14:b7,Office_WiFi_559,-27.8,44,5220,WPA3,Meraki,2025-12-07 16:07:47,0
fb:1e:48:8f:2f:16,Company_107,-24.4,153,5765,WPA3,Meraki,2025-12-07 16:07:47,0
71:98:06:f9:41:2c,Corporate_44,-51.4,6,2437,WPA,ASUS,2025-12-07 16:07:47,0
4c:bd:7e:ba:7a:7e,Router_603,-46.7,48,5240,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
75:e9:63:44:e1:6e,Company_640,-66.3,44,5220,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
89:2f:25:06:c9:bd,Main_447,-61.7,161,5805,WPA,Meraki,2025-12-07 16:07:47,0
96:e8:dc:32:3a:6e,LAN_130,-50.9,157,5785,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
b5:1a:84:32:91:ee,Private_800,-86.2,161,5805,WPA,D-Link,2025-12-07 16:07:47,0
3a:88:ae:39:96:de,LAN_542,-55.6,153,5765,WPA2,Intel,2025-12-07 16:07:47,0
9a:b2:d6:02:78:62,Staff_735,-76.5,157,5785,WPA2,Microsoft,2025-12-07 16:07:47,0
da:16:0c:ff:8b:c1,Guest_887,-59.6,1,2412,WPA,Netgear,2025-12-07 16:07:47,0
c5:f4:da:68:ab:7d,Server_642,-45.9,161,5805,WPA,TP-Link,2025-12-07 16:07:47,0
1d:9a:bd:c7:55:cf,Secure_Network_598,-65.0,44,5220,WPA,Amazon,2025-12-07 16:07:47,0
fc:da:ca:f0:9a:1a,WLAN_31,-52.5,11,2462,WPA3,Microsoft,2025-12-07 16:07:47,0
15:16:b0:b8:fa:6a,Internet_Access,-42.8,12,2467,WEP,Test,2025-12-07 16:07:47,1
d1:f2:6e:1c:a9:71,Corporate_575,-49.0,157,5785,WPA2/WPA3,Linksys,2025-12-07 16:07:47,0
ae:19:dc:f7:56:1e,Free_Connection,-36.8,7,2442,Open,Demo,2025-12-07 16:07:47,1
ef:43:96:c7:d5:b8,Admin_238,-52.2,36,5180,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
60:67:10:7b:89:2b,Company_67,-47.7,157,5785,WPA2,Zyxel,2025-12-07 16:07:47,0
bc:e8:f9:a7:01:2f,Secure_Network_649,-44.7,48,5240,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
da:88:c9:dd:13:7e,Access_947,-58.5,149,5745,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
b7:ba:37:ed:ee:d1,Unlimited_WiFi,-19.8,5,2432,WEP,Unidentified,2025-12-07 16:07:47,1
70:0a:f4:00:a9:67,Office_WiFi_503,-56.7,6,2437,WPA2,Buffalo,2025-12-07 16:07:47,0
a4:9e:a2:1b:b4:f3,Home_Network_588,-52.4,161,5805,WPA,Aruba,2025-12-07 16:07:47,0
